timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1527421268361,39,39 /purchase.php,200,OK,Thread Group 1-67,text,true,,9968,659,30,30,39,0,0
1527421268372,39,38 /reserve.php,200,OK,Thread Group 1-72,text,true,,10587,591,30,30,38,0,0
1527421268374,37,38 /reserve.php,200,OK,Thread Group 1-71,text,true,,10627,602,30,30,36,0,0
1527421268375,39,40 /confirmation.php,200,OK,Thread Group 1-65,text,true,,9004,713,30,30,39,0,0
1527421268326,96,37 /,200,OK,Thread Group 1-76,text,true,,7949,416,30,30,66,0,1
1527421268383,39,Logowanie,200,OK,Thread Group 1-64,text,true,,10337,122,30,30,38,0,0
1527421268383,40,39 /purchase.php,200,OK,Thread Group 1-69,text,true,,9968,659,30,30,39,0,0
1527421268385,38,39 /purchase.php,200,OK,Thread Group 1-70,text,true,,9970,661,29,29,37,0,0
1527421268325,98,37 /,200,OK,Thread Group 1-75,text,true,,7949,416,29,29,69,0,1
1527421268182,242,Logowanie,200,OK,Thread Group 1-45,text,true,,10339,122,29,29,40,0,0
1527421268185,239,Logowanie,200,OK,Thread Group 1-47,text,true,,10337,122,29,29,41,0,0
1527421268397,37,38 /reserve.php,200,OK,Thread Group 1-73,text,true,,10563,588,27,27,37,0,0
1527421268397,38,38 /reserve.php,200,OK,Thread Group 1-74,text,true,,10579,590,27,27,37,0,0
1527421268202,238,Logowanie,200,OK,Thread Group 1-33,text,true,,10337,122,27,27,38,0,0
1527421268401,39,40 /confirmation.php,200,OK,Thread Group 1-67,text,true,,9004,713,26,26,39,0,0
1527421268399,41,Logowanie,200,OK,Thread Group 1-48,text,true,,10341,122,26,26,40,0,0
1527421268349,98,37 /,200,OK,Thread Group 1-77,text,true,,7949,416,25,25,68,0,1
1527421268351,97,37 /,200,OK,Thread Group 1-78,text,true,,7949,416,25,25,68,0,1
1527421268411,40,39 /purchase.php,200,OK,Thread Group 1-71,text,true,,9974,665,25,25,40,0,0
1527421268411,40,39 /purchase.php,200,OK,Thread Group 1-72,text,true,,9966,657,25,25,39,0,0
1527421268211,244,Logowanie,200,OK,Thread Group 1-50,text,true,,10337,122,25,25,38,0,0
1527421268423,38,40 /confirmation.php,200,OK,Thread Group 1-69,text,true,,9004,714,24,24,37,0,0
1527421268424,37,38 /reserve.php,200,OK,Thread Group 1-75,text,true,,10603,593,24,24,37,0,0
1527421268422,41,38 /reserve.php,200,OK,Thread Group 1-76,text,true,,10627,602,24,24,38,0,0
1527421268423,41,40 /confirmation.php,200,OK,Thread Group 1-70,text,true,,9004,714,24,24,41,0,0
1527421268233,238,Logowanie,200,OK,Thread Group 1-52,text,true,,10333,122,24,24,43,0,0
1527421268376,96,37 /,200,OK,Thread Group 1-80,text,true,,7949,416,23,23,67,0,1
1527421268434,40,39 /purchase.php,200,OK,Thread Group 1-73,text,true,,9968,659,23,23,39,0,0
1527421268435,39,39 /purchase.php,200,OK,Thread Group 1-74,text,true,,9968,659,23,23,38,0,0
1527421268448,37,38 /reserve.php,200,OK,Thread Group 1-77,text,true,,10587,591,23,23,36,0,0
1527421268448,39,38 /reserve.php,200,OK,Thread Group 1-78,text,true,,10563,588,23,23,38,0,0
1527421268451,38,40 /confirmation.php,200,OK,Thread Group 1-71,text,true,,9004,713,23,23,38,0,0
1527421268463,39,39 /purchase.php,200,OK,Thread Group 1-76,text,true,,9974,665,23,23,39,0,0
1527421268464,39,Logowanie,200,OK,Thread Group 1-70,text,true,,10345,122,23,23,39,0,0
1527421268473,38,38 /reserve.php,200,OK,Thread Group 1-80,text,true,,10603,593,22,22,37,0,0
1527421268474,39,40 /confirmation.php,200,OK,Thread Group 1-73,text,true,,9004,713,22,22,38,0,0
1527421268475,38,40 /confirmation.php,200,OK,Thread Group 1-74,text,true,,9004,714,22,22,38,0,0
1527421268277,241,Logowanie,200,OK,Thread Group 1-56,text,true,,10333,122,22,22,39,0,0
1527421268487,38,39 /purchase.php,200,OK,Thread Group 1-78,text,true,,9968,659,21,21,38,0,0
1527421268485,40,39 /purchase.php,200,OK,Thread Group 1-77,text,true,,9966,657,21,21,40,0,0
1527421268490,39,Logowanie,200,OK,Thread Group 1-71,text,true,,10337,122,21,21,39,0,0
1527421268503,38,40 /confirmation.php,200,OK,Thread Group 1-76,text,true,,9004,713,20,20,38,0,0
1527421268308,241,Logowanie,200,OK,Thread Group 1-57,text,true,,10337,122,20,20,39,0,0
1527421268513,42,Logowanie,200,OK,Thread Group 1-73,text,true,,10337,122,19,19,41,0,0
1527421268526,37,40 /confirmation.php,200,OK,Thread Group 1-78,text,true,,9004,713,18,18,37,0,0
1527421268526,38,40 /confirmation.php,200,OK,Thread Group 1-77,text,true,,9004,713,18,18,38,0,0
1527421268332,248,39 /purchase.php,200,OK,Thread Group 1-66,text,true,,9970,661,18,18,38,0,0
1527421268336,245,Logowanie,200,OK,Thread Group 1-59,text,true,,10343,122,18,18,39,0,0
1527421268565,39,Logowanie,200,OK,Thread Group 1-77,text,true,,10339,122,17,17,39,0,0
1527421268564,40,Logowanie,200,OK,Thread Group 1-78,text,true,,10337,122,17,17,40,0,0
1527421268357,249,Logowanie,200,OK,Thread Group 1-62,text,true,,10339,122,15,15,39,0,0
1527421268358,249,39 /purchase.php,200,OK,Thread Group 1-68,text,true,,9966,657,15,15,37,0,0
1527421268385,242,Logowanie,200,OK,Thread Group 1-63,text,true,,10345,122,14,14,39,0,0
1527421268607,39,40 /confirmation.php,200,OK,Thread Group 1-68,text,true,,9004,713,13,13,39,0,0
1527421268414,240,Logowanie,200,OK,Thread Group 1-65,text,true,,10337,122,13,13,38,0,0
1527421268375,299,37 /,200,OK,Thread Group 1-79,text,true,,7949,416,12,12,69,0,2
1527421268647,39,Logowanie,200,OK,Thread Group 1-68,text,true,,10343,122,12,12,39,0,0
1527421268440,250,Logowanie,200,OK,Thread Group 1-67,text,true,,10336,122,11,11,43,0,0
1527421268461,243,Logowanie,200,OK,Thread Group 1-69,text,true,,10337,122,10,10,39,0,0
1527421268675,39,38 /reserve.php,200,OK,Thread Group 1-79,text,true,,10579,590,9,9,38,0,0
1527421268511,242,39 /purchase.php,200,OK,Thread Group 1-80,text,true,,9970,661,9,9,37,0,0
1527421268514,239,Logowanie,200,OK,Thread Group 1-74,text,true,,10345,122,9,9,38,0,0
1527421268714,40,39 /purchase.php,200,OK,Thread Group 1-79,text,true,,9968,659,8,8,40,0,0
1527421268541,243,Logowanie,200,OK,Thread Group 1-76,text,true,,10337,122,8,8,40,0,0
1527421268753,39,40 /confirmation.php,200,OK,Thread Group 1-80,text,true,,9004,714,7,7,38,0,0
1527421268754,40,40 /confirmation.php,200,OK,Thread Group 1-79,text,true,,9004,714,7,7,39,0,0
1527421268792,40,Logowanie,200,OK,Thread Group 1-80,text,true,,10339,122,7,7,40,0,0
1527421268794,255,Logowanie,200,OK,Thread Group 1-79,text,true,,10337,122,6,6,39,0,0
1527421268257,1310,Logowanie,200,OK,Thread Group 1-54,text,true,,10337,122,5,5,1309,0,0
1527421267677,1977,38 /reserve.php,200,OK,Thread Group 1-19,text,true,,10579,590,4,4,1976,0,0
1527421269654,99,39 /purchase.php,200,OK,Thread Group 1-19,text,true,,9968,659,4,4,70,0,1
1527421269753,39,40 /confirmation.php,200,OK,Thread Group 1-19,text,true,,9004,714,4,4,39,0,0
1527421269793,39,Logowanie,200,OK,Thread Group 1-19,text,true,,10337,122,4,4,39,0,0
1527421268581,1252,40 /confirmation.php,200,OK,Thread Group 1-66,text,true,,9004,714,3,3,1251,0,0
1527421269834,40,Logowanie,200,OK,Thread Group 1-66,text,true,,10337,122,3,3,39,0,0
1527421268451,1778,40 /confirmation.php,200,OK,Thread Group 1-72,text,true,,9004,713,2,2,1778,0,0
1527421270229,40,Logowanie,200,OK,Thread Group 1-72,text,true,,10335,122,2,2,39,0,0
1527421268462,2211,39 /purchase.php,200,OK,Thread Group 1-75,text,true,,9970,661,1,1,2211,0,0
1527421270674,98,40 /confirmation.php,200,OK,Thread Group 1-75,text,true,,9004,714,1,1,68,0,1
1527421270772,41,Logowanie,200,OK,Thread Group 1-75,text,true,,10345,122,1,1,40,0,0
